NOC,Country Name,medal_type,medal_code,medal_date,Gold,Silver,Bronze,Total,event_type,name,gender,is_team_event,Cluster,height,weight,discipline,event,birth_date,birth_country,residence_country,hobbies,occupation,language,coach,sporting_relatives
NED,Netherlands,Gold,1,8/7/24,15,7,12,34,ATH,marit bouwmeester,W,FALSE,3,0,0,Sailing,Women's Dinghy,6/17/88,Netherlands,Netherlands,Fitness and nutrition,Athlete,"Dutch, English","Personal: Roelof Bouwmeester (NED), her brother.<br>Jaap Zielhuis (NED)",
NED,Netherlands,Bronze,3,8/8/24,15,7,12,34,ATH,femke bol,W,FALSE,3,180,0,Athletics,Women's 400m Hurdles,2/23/00,Netherlands,Netherlands,Music,"Athlete, student","Dutch, English","Personal: Laurent Meuwly (SUI), assistant: Bram Peters (NED)","Partner, Ben Broeders (athletics), 2023 World Championships pole vault finalist (seventh), 2022 World Indoor Championships finalist (fifth), 2019 World University Games bronze medallist, 2016 European Championships finalist (fourth)"
NED,Netherlands,Silver,2,8/8/24,15,7,12,34,ATH,hetty van de wouw,W,FALSE,3,0,0,Cycling Track,Women's Keirin,5/29/98,Netherlands,Netherlands,,Athlete,"Dutch, English",National: Mehdi Kordi (GBR),
NED,Netherlands,Gold,1,8/8/24,15,7,12,34,HTEAM,team-achievement,M,FALSE,3,,,Hockey,Men,,,,,,,,
NED,Netherlands,Gold,1,8/8/24,15,7,12,34,ATH,sharon van rouwendaal,W,FALSE,3,0,0,Marathon Swimming,Women's 10km,9/9/93,Netherlands,Germany,,Athlete,"Dutch, English, French",Personal: Bernd Berkhahn (GER),
NED,Netherlands,Bronze,3,8/8/24,15,7,12,34,ATH,annelous lammerts,W,FALSE,3,0,0,Sailing,Women's Kite,11/1/93,Netherlands,Netherlands,Wingfoiling,Athlete,"Dutch, English",Casper Bouman (NED),
NED,Netherlands,Bronze,3,8/9/24,15,7,12,34,ATH,sifan hassan,W,FALSE,3,170,0,Athletics,"Women's 10,000m",1/1/93,Ethiopia,,,Athlete,"Amharic, Dutch, English","Personal: Tim Rowberry (USA), since 2019",
NED,Netherlands,Gold,1,8/9/24,15,7,12,34,ATH,harrie lavreysen,M,FALSE,3,0,0,Cycling Track,Men's Sprint,3/14/97,Netherlands,Netherlands,,Athlete,"Dutch, English","National: Mehdi Kordi (GBR), <br>National (assistant coach): Hugo Haak (NED)",
NED,Netherlands,Bronze,3,8/9/24,15,7,12,34,TEAM,team-achievement,W,TRUE,3,,,Cycling Track,Women's Madison,,,,,,,,
NED,Netherlands,Gold,1,8/9/24,15,7,12,34,HTEAM,team-achievement,W,FALSE,3,,,Hockey,Women,,,,,,,,
NED,Netherlands,Bronze,3,8/10/24,15,7,12,34,COUP,team-achievement,W,TRUE,3,,,Artistic Swimming,Duet,,,,,,,,
NED,Netherlands,Silver,2,8/10/24,15,7,12,34,TEAM,team-achievement,W,TRUE,3,,,Athletics,Women's 4 x 400m Relay,,,,,,,,
NED,Netherlands,Bronze,3,8/10/24,15,7,12,34,HTEAM,team-achievement,W,FALSE,3,,,Water Polo,Women,,,,,,,,
NED,Netherlands,Gold,1,8/11/24,15,7,12,34,ATH,sifan hassan,W,FALSE,3,170,0,Athletics,Women's Marathon,1/1/93,Ethiopia,,,Athlete,"Amharic, Dutch, English","Personal: Tim Rowberry (USA), since 2019",
NED,Netherlands,Gold,1,8/11/24,15,7,12,34,ATH,harrie lavreysen,M,FALSE,3,0,0,Cycling Track,Men's Keirin,3/14/97,Netherlands,Netherlands,,Athlete,"Dutch, English","National: Mehdi Kordi (GBR), <br>National (assistant coach): Hugo Haak (NED)",
ECU,Ecuador,Gold,1,8/1/24,1,2,2,5,ATH,brian daniel pintado,M,FALSE,0,167,0,Athletics,Men's 20km Race Walk,7/29/95,Ecuador,Ecuador,"Supporting Ecuadorian football club Deportivo Cuenca, playing video games, visiting his mum and doing barbecue with friends",Athlete,Spanish,Coach: Andres Chocho (ECU),"Brother-in-law, Claudio Villanueva (athletics), 2019 Pan American Games 50km race walk champion"
ECU,Ecuador,Silver,2,8/7/24,1,2,2,5,TEAM,pintado bmorejon g,X,TRUE,0,0,0,Athletics,Marathon Race Walk Relay Mixed,7/27/07,,,,Athlete,,,
ECU,Ecuador,Silver,2,8/8/24,1,2,2,5,HATH,lucia yamileth yepez guzman,W,FALSE,0,0,0,Wrestling,Women's Freestyle 53kg,2/18/01,Ecuador,Ecuador,,,Spanish,Personal: Jorge Gonzalez (ECU),
ECU,Ecuador,Bronze,3,8/9/24,1,2,2,5,ATH,angie paola palacios dajomes,W,FALSE,0,0,0,Weightlifting,Women's 71kg,9/12/00,Ecuador,Ecuador,"Listening to music, dancing",Athlete,Spanish,National: Hugo Quelal (CUB).</p><p>Personal: Walter Llerena (ECU),"Brother, German Enrique Palacios Dajome (weightlifting), 2023 Pan American Junior champion in 81kg. At the 2023 World Junior Championships, he placed 11th in the overall. </p><p>Sister, Jessica Isabel Palacios Dajome (weightlifting), won three silver medals at both the 2023 World Youth Championships and World Junior Championships.</p><p>Sister, Neisi Dajomes (weightlifting), 2020 Olympic champion, three-time world championship medallist (one silver, two bronze)"
ECU,Ecuador,Bronze,3,8/10/24,1,2,2,5,ATH,neisi patricia dajomes barrera,W,FALSE,0,0,0,Weightlifting,Women's 81kg,5/12/98,Ecuador,Ecuador,"Her pets, reading, spending time with her family, listening to music",Athlete,Spanish,"National: Hugo Quelal (CUB).</p><p>Personal: Walter Llerena (ECU), Alexei Ignatov (RUS)","Sister, Angie Paola Palacios Dajomes (weightlifting), placed sixth in the middleweight (64kg) competition at Tokyo 2020. Five-time world championships medallist. </p><p>Brother, German Enrique Palacios Dajome (weightlifting), 2023 Pan American Junior champion in 81kg. At the 2023 World Junior Championships, he placed 11th in the overall. </p><p>Sister, Jessica Isabel Palacios Dajomes (weightlifting), won three silver medals at both the world youth championships and world junior championships in 2023"
ISR,Israel,Bronze,3,8/1/24,1,5,1,7,HATH,peter paltchik,M,FALSE,0,0,0,Judo,Men -100 kg,1/4/92,,Israel,Enjoying family time on the beach or in nature,Athlete,"English, Hebrew, Russian",National: Oren Smadja (ISR),
ISR,Israel,Silver,2,8/1/24,1,5,1,7,HATH,inbar lanir,W,FALSE,0,0,0,Judo,Women -78 kg,4/3/00,Israel,Israel,"Cooking, dancing, singing",Athlete,"English, Hebrew",National: Shany Hershko (ISR),
ISR,Israel,Silver,2,8/2/24,1,5,1,7,HATH,raz hershko,W,FALSE,0,0,0,Judo,Women +78 kg,6/19/98,Israel,Israel,,Athlete,"English, Hebrew",National: Shany Hershko (ISR),Her uncle Shany Hershko won the EJU (European Judo Union) Best Women's Coach award in 2023 and 2013
ISR,Israel,Silver,2,8/3/24,1,5,1,7,ATH,artem dolgopyat,M,FALSE,0,0,0,Artistic Gymnastics,Men's Floor Exercise,6/16/97,Ukraine,Israel,,Athlete,"English, Hebrew, Russian",National/personal: Sergey Weissburg,
ISR,Israel,Gold,1,8/3/24,1,5,1,7,ATH,tom reuveny,M,FALSE,0,0,0,Sailing,Men's Windsurfing,6/12/00,Israel,Israel,"Cycling, reading, surfing",Athlete,"English, Hebrew",Gal Fridman (ISR),
ISR,Israel,Silver,2,8/3/24,1,5,1,7,ATH,sharon kantor,W,FALSE,0,0,0,Sailing,Women's Windsurfing,1/28/03,Israel,Israel,,Athlete,English,,
POR,Portugal,Bronze,3,8/1/24,1,2,1,4,HATH,patricia sampaio,W,FALSE,0,0,0,Judo,Women -78 kg,6/30/99,Portugal,Portugal,"Reading, spending time with her dogs and the family (close friends included), being lazy while scrolling through Instagram, catching the sun, watching YouTube videos and listening to podcasts","Athlete, student","English, French, Italian, Portuguese, Spanish","National: Marco Morais (POR).<br>Personal: Igor Sampaio (POR).</p><p>At the Olympic Games, Marco will serve as a coach, while Igor will be in the stands",Her father was a football player and her brother was a national-level judoka
POR,Portugal,Silver,2,8/8/24,1,2,1,4,ATH,iuri leitao,M,FALSE,0,0,0,Cycling Track,Men's Omnium,7/3/98,Portugal,Portugal,,Athlete,"English, Portuguese",National: Gabriel Mendes (POR),
POR,Portugal,Silver,2,8/9/24,1,2,1,4,ATH,pedro pichardo,M,FALSE,0,185,0,Athletics,Men's Triple Jump,6/30/93,Cuba,Portugal,,Athlete,"English, Portuguese, Spanish","Personal: Jorge Pichardo (CUB), his father",
POR,Portugal,Gold,1,8/10/24,1,2,1,4,TEAM,team-achievement,M,TRUE,0,,,Cycling Track,Men's Madison,,,,,,,,
UGA,Uganda,Gold,1,8/2/24,1,1,0,2,ATH,joshua cheptegei,M,FALSE,0,183,0,Athletics,"Men's 10,000m",9/12/96,Uganda,Uganda,Reading. Supports English football club Manchester United,"Athlete, police officer (Assistant Superintendent of the Uganda Police Force)",English,"Personal: Addy Ruiter (NED), from 2015",
UGA,Uganda,Silver,2,8/6/24,1,1,0,2,ATH,peruth chemutai,W,FALSE,0,163,0,Athletics,Women's 3000m Steeplechase,7/10/99,Uganda,Uganda,,"Athlete, inspector of police",English,"Personal: Addy Ruiter (NED), Benjamin Njia (UGA)",
ETH,Ethiopia,Silver,2,8/2/24,1,3,0,4,ATH,berihu aregawi,M,FALSE,0,171,0,Athletics,"Men's 10,000m",2/28/01,Ethiopia,Ethiopia,"Spending his free time with family and friends, engaging in lively conversations. Unwinds by watching movies and listening to music",Athlete,"Amharic, Tigrinya",Personal: Yirefu Birhanu (ETH),
ETH,Ethiopia,Silver,2,8/5/24,1,3,0,4,ATH,tsige duguma,W,FALSE,0,164,0,Athletics,Women's 800m,2/23/01,Ethiopia,Ethiopia,,Athlete,"Amharic, Gumuz",Personal: Alemu Wakjira (ETH),
ETH,Ethiopia,Gold,1,8/10/24,1,3,0,4,ATH,tamirat tola,M,FALSE,0,180,0,Athletics,Men's Marathon,8/11/91,Ethiopia,Ethiopia,,Athlete,"Amharic, Oromo",Personal: Gemedu Dedefo (ETH),"Wife, Dera Dida (athletics), 2019 World Cross Country silver medallist, winner of the 2023 Dubai marathon in 2:21:11. Personal best of 2:19:24 at the 2023 Berlin marathon (third).</p><p>Brother, Abdisa Tola (athletics), winner of the 2023 Dubai marathon in 2:05:42"
ETH,Ethiopia,Silver,2,8/11/24,1,3,0,4,ATH,tigst assefa,W,FALSE,0,167,0,Athletics,Women's Marathon,12/3/96,Ethiopia,Ethiopia,"Enjoys listening to music and swimming.  </p><p>""I'm not a huge football enthusiast but I am a fan of Bayern Munich. My doctor is based in Germany and whenever I visit there, I often have the opportunity to see them. They frequently invite me to attend their practices."" (Athlete, Jun 2024)",Athlete,"Amharic, Oromo",Personal: Gemedu Dedefo (ETH),
CZE,Czech Republic,Bronze,3,8/2/24,3,0,2,5,HTEAM,czechia,M,FALSE,0,,,Fencing,Men's Épée Team,,,,,,,,
CZE,Czech Republic,Gold,1,8/2/24,3,0,2,5,HCOUP,siniakovamachac,X,TRUE,0,,,Tennis,Mixed Doubles,,,,,,,,
CZE,Czech Republic,Gold,1,8/9/24,3,0,2,5,ATH,martin fuksa,M,FALSE,0,0,0,Canoe Sprint,Men's Canoe Single 1000m,4/30/93,Czechia,Czechia,"Cross-country skiing, reading, watching movies, listening to music, travelling","Athlete, Czechia military","Czech, English",Personal: Petr Fuksa (CZE) - his father; Josef Fuksa (CZE) - his grandfather,"Father, Petr Fuksa (canoe sprint), 1996 Olympian, 11-time world championship medallist (two gold, seven silver, three bronze).</p><p>Brother, Petr Fuksa Jr (canoe sprint), 2020 Olympian"
CZE,Czech Republic,Bronze,3,8/10/24,3,0,2,5,ATH,nikola ogrodnikova,W,FALSE,0,171,,Athletics,Women's Javelin Throw,8/18/90,,,,,,,
CZE,Czech Republic,Gold,1,8/10/24,3,0,2,5,ATH,josef dostal,M,FALSE,0,0,0,Canoe Sprint,Men's Kayak Single 1000m,3/3/93,Czechia,Czechia,"Fishing, playing the guitar, chess",Athlete,"Czech, English, German",Personal: Pavel Davidek (CZE),"Mother, Eva (volleyball), played for the Czechoslovakian national team, and jazz singer who has released six solo albums.</p><p>Father, Thomas (canoe sprint), former national champion of Czechoslovakia and a renowned sculptor.</p><p>Sister, Anna (volleyball, indoor and beach), professional player with Slava Paha.</p><p>Sister, Magdalena (beach volleyball), represented Czechia in junior competitions"
AIN,Bahamas,Gold,1,8/2/24,1,3,1,5,ATH,ivan litvinovich,M,FALSE,0,0,0,Trampoline Gymnastics,Men,6/26/01,Belarus,Belarus,"Cars, motorcycles, computer games, watching films",Athlete,"Belarusian, Russian","National/personal: Olga Vlasova (BLR), since 2017","Mother, Tatiana (tumbling), earned the title of Master of Sports of International Class in tumbling in the former Soviet Union"
AIN,Bahamas,Silver,2,8/2/24,1,3,1,5,ATH,viyaleta bardzilouskaya,W,FALSE,0,0,0,Trampoline Gymnastics,Women,6/7/05,Belarus,Belarus,,,,,
AIN,Bahamas,Silver,2,8/3/24,1,3,1,5,ATH,yauheni zalaty,M,FALSE,0,0,0,Rowing,Men's Single Sculls,9/9/99,,,,,,,
AIN,Bahamas,Silver,2,8/4/24,1,3,1,5,HCOUP,andreevashnaider,W,TRUE,0,,,Tennis,Women's Doubles,,,,,,,,
AIN,Bahamas,Bronze,3,8/10/24,1,3,1,5,ATH,yauheni tsikhantsou,M,FALSE,0,0,0,Weightlifting,Men's 102kg,11/4/98,Belarus,Belarus,"Spending time with family and friends, reading, playing computer games, taking walks",Athlete,Russian,"Personal: Mikhail Rabikovsky (BLR), Valery Sizianok (BLR)",
PHI,Philippines,Gold,1,8/3/24,2,0,2,4,ATH,carlos edriel yulo,M,FALSE,0,0,0,Artistic Gymnastics,Men's Floor Exercise,2/16/00,Philippines,Japan,,,"English, Filipino, Japanese",Personal: Aldrin Castaneda (PHI),
PHI,Philippines,Gold,1,8/4/24,2,0,2,4,ATH,carlos edriel yulo,M,FALSE,0,0,0,Artistic Gymnastics,Men's Vault,2/16/00,Philippines,Japan,,,"English, Filipino, Japanese",Personal: Aldrin Castaneda (PHI),
PHI,Philippines,Bronze,3,8/6/24,2,0,2,4,HATH,aira villegas,W,FALSE,0,158,0,Boxing,Women's 50kg,8/1/95,Philippines,Philippines,,,"English, Filipino",,
PHI,Philippines,Bronze,3,8/7/24,2,0,2,4,HATH,nesthy petecio,W,FALSE,0,158,0,Boxing,Women's 57kg,4/11/92,Philippines,Philippines,,Athlete,"English, Filipino",National: Reynaldo Galido (PHI),
NOR,Norway,Gold,1,8/3/24,4,1,3,8,ATH,markus rooth,M,FALSE,0,182,0,Athletics,Men's Decathlon,12/22/01,Norway,Norway,,Athlete,Norwegian,"Personal: Espen Rooth (NOR), his father","Cousin, Andrea Rooth (athletics), 2023 European U23 400m hurdles champion, 2021 European U20 400m hurdles champion.</p><p>Sister, Kajsa Rooth (athletics), 100m hurdles personal best: 14.04 in 2021. </p><p>Mother, Mette Malm Rooth (handball), won the European Cup in 1998 and 1999 with Baekkelagets Sportsklub. </p><p>Uncle, Marius Rooth (athletics), 400m runner, represented Norway at the 1991 World University Games and 1989 European Cup. </p><p>Uncle, Vegard Rooth (athletics), 800m runner, six-time Norwegian champion in relays for Lambertseter IF"
NOR,Norway,Bronze,3,8/7/24,4,1,3,8,ATH,line flem hoest,W,FALSE,0,0,0,Sailing,Women's Dinghy,11/10/95,Norway,Norway,"Downhill skiing, cross-country skiing, backcountry skiing, cycling, hikes in the mountains, kiting","Athlete, student","English, Norwegian",National: Lars Loennechen (NOR).<br>Personal: Steven Le Fevre (NED),
NOR,Norway,Silver,2,8/9/24,4,1,3,8,ATH,karsten warholm,M,FALSE,0,188,0,Athletics,Men's 400m Hurdles,2/28/96,Norway,Norway,"Building Lego, spending time with family",Athlete,"English, Norwegian",Personal: Leif Olav Alnes (NOR),
NOR,Norway,Gold,1,8/10/24,4,1,3,8,ATH,jakob ingebrigtsen,M,FALSE,0,187,0,Athletics,Men's 5000m,9/19/00,Norway,Norway,"Cars, motorsports",Athlete,"English, Norwegian","Personal: Henrik Ingebrigtsen (NOR), Filip Ingebrigtsen (NOR) - his brothers","Brother Henrik (athletics), two-time Olympian (2012, 2016), four-time European Championships medallist (1500m gold in 2014, two silver, one bronze).</p><p>Brother Filip (athletics), Two-time Olympian (2016, 2020), 2017 World Championships 1500m bronze medallist, 2016 European champion"
NOR,Norway,Bronze,3,8/10/24,4,1,3,8,HTEAM,molsorum,M,FALSE,0,,,Beach Volleyball,Men,,,,,,,,
NOR,Norway,Gold,1,8/10/24,4,1,3,8,HTEAM,team-achievement,W,FALSE,0,,,Handball,Women,,,,,,,,
NOR,Norway,Gold,1,8/10/24,4,1,3,8,ATH,solfrid eila amena koanda,W,FALSE,0,0,0,Weightlifting,Women's 81kg,11/13/98,Finland,Norway,,Athlete,Norwegian,"National: Stian Grimseth (NOR), Zygmunt Smalcerz (POL).<br>Personal: Thomas Eide (NOR)",
NOR,Norway,Bronze,3,8/10/24,4,1,3,8,HATH,grace jacob bullen,W,FALSE,0,0,0,Wrestling,Women's Freestyle 62kg,2/7/97,Eritrea,Norway,Knitting,,"English, Norwegian",Gheorghe Costin (NOR),
GRN,Grenada,Bronze,3,8/3/24,0,0,2,2,ATH,lindon victor,M,FALSE,0,185,0,Athletics,Men's Decathlon,2/28/93,Grenada,United States,Playing dominoes,Athlete,English,"Personal: Chris Huffins (USA), two-time Olympian and 2000 bronze medallist","Half-brother Kurt Felix (athletics), two-time world championships decathlon finalist (2015, 2017), 2015 Pan American Games silver medallist, 2014 Commonwealth Games bronze medallist"
GRN,Grenada,Bronze,3,8/8/24,0,0,2,2,ATH,anderson peters,M,FALSE,0,185,0,Athletics,Men's Javelin Throw,10/21/97,Grenada,Grenada,,Athlete,English,Personal: Paul Phillip (GRN),
JAM,Jamaica,Bronze,3,8/3/24,1,3,2,6,ATH,rajindra campbell,M,FALSE,0,178,0,Athletics,Men's Shot Put,2/29/96,Jamaica,Jamaica,Loves Japanese animation,Athlete,English,Personal: Julian Robinson (JAM),
JAM,Jamaica,Silver,2,8/3/24,1,3,2,6,ATH,shanieka ricketts,W,FALSE,0,188,0,Athletics,Women's Triple Jump,2/2/92,Jamaica,Jamaica,"Music, modelling, sports, films",Athlete,"English, Spanish",Personal: Kerry-Lee Ricketts - her husband,
JAM,Jamaica,Silver,2,8/4/24,1,3,2,6,ATH,kishane thompson,M,FALSE,0,185,0,Athletics,Men's 100m,7/17/01,Jamaica,Jamaica,,,,,
JAM,Jamaica,Silver,2,8/6/24,1,3,2,6,ATH,wayne pinnock,M,FALSE,0,178,0,Athletics,Men's Long Jump,10/24/00,Jamaica,United States,,"Athlete, student",English,Personal: Travis Goefpt (USA),
JAM,Jamaica,Gold,1,8/7/24,1,3,2,6,ATH,roje stona,M,FALSE,0,200,0,Athletics,Men's Discus Throw,2/26/99,Jamaica,United States,,Athlete,English,,
JAM,Jamaica,Bronze,3,8/8/24,1,3,2,6,ATH,rasheed broadbell,M,FALSE,0,186,0,Athletics,Men's 110m Hurdles,8/13/00,Jamaica,Jamaica,,Athlete,English,Personal: Reynaldo Walcott (JAM),
LCA,Saint Lucia,Gold,1,8/3/24,1,1,0,2,ATH,julien alfred,W,FALSE,0,170,0,Athletics,Women's 100m,6/10/01,Saint Lucia,United States,,,English,"Personal: Eldrick Floreal (CAN), two-time Olympian (1988 triple jump, 1992 long jump)",
LCA,Saint Lucia,Silver,2,8/6/24,1,1,0,2,ATH,julien alfred,W,FALSE,0,170,0,Athletics,Women's 200m,6/10/01,Saint Lucia,United States,,,English,"Personal: Eldrick Floreal (CAN), two-time Olympian (1988 triple jump, 1992 long jump)",
DMA,Dominica,Gold,1,8/3/24,1,0,0,1,ATH,thea lafond,W,FALSE,0,147,0,Athletics,Women's Triple Jump,4/5/94,Dominica,United States,,"Athlete, paraeducator (high school)",English,"Personal: Aaron Gadson (USA), her husband",
TPE,Taiwan,Bronze,3,8/3/24,2,0,5,7,HATH,wu shih yi,W,FALSE,0,174,0,Boxing,Women's 60kg,4/27/98,Chinese Taipei,Chinese Taipei,"Watching Korean TV dramas, watching movies, eating salmon quiche","Athlete, student",Mandarin,Personal: Lai Ming-Hui (TPE),
TPE,Taiwan,Bronze,3,8/3/24,2,0,5,7,ATH,lee meng yuan,M,FALSE,0,0,0,Shooting,Skeet Men,8/25/94,Chinese Taipei,Chinese Taipei,"Basketball, badminton, singing, eating",Athlete,Mandarin,Personal: Hsieh Chih Pei (TPE) - his father,"Father, Hsieh Chih Pei (shooting), former national champion"
TPE,Taiwan,Gold,1,8/4/24,2,0,5,7,HCOUP,leewang,M,TRUE,0,0,0,Badminton,Men's Doubles,12/29/00,Netherlands,,"Spending time with friends, producing music, playing football, collecting sneakers, associating with creative people (artists, videographers, photographers)",,"Dutch, English",Head coach: Tyrone van der Meer (NED),
TPE,Taiwan,Bronze,3,8/5/24,2,0,5,7,ATH,tang chia-hung,M,FALSE,0,0,0,Artistic Gymnastics,Men's Horizontal Bar,9/23/96,Chinese Taipei,Chinese Taipei,,Athlete,Mandarin,Club: Weng Shih-Hang (TPE).<br>National: Lin Yu-Hsin (TPE),
TPE,Taiwan,Bronze,3,8/6/24,2,0,5,7,HATH,chen nien chin,W,FALSE,0,170,0,Boxing,Women's 66kg,5/10/97,Chinese Taipei,,,Athlete,"English, Mandarin",Personal: Ke Wen-Ming (TPE),
TPE,Taiwan,Bronze,3,8/8/24,2,0,5,7,ATH,kuo hsing-chun,W,FALSE,0,0,0,Weightlifting,Women's 59kg,11/26/93,Chinese Taipei,Chinese Taipei,"Playing the piano, reading, playing badminton","Athlete, physical education teacher",Mandarin,National: Lin Ching-Neng (TPE),
TPE,Taiwan,Gold,1,8/10/24,2,0,5,7,HATH,lin yu ting,W,FALSE,0,175,0,Boxing,Women's 57kg,12/13/95,Chinese Taipei,,"Exercise, watching television, singing",Athlete,Mandarin,Club: John Tseng Tzu-Chiang (TPE),
DEN,Denmark,Silver,2,8/3/24,2,2,5,9,TEAM,team-achievement,O,TRUE,0,,,Equestrian,Dressage Team,,,,,,,,
DEN,Denmark,Gold,1,8/5/24,2,2,5,9,HATH,viktor axelsen,M,FALSE,0,194,0,Badminton,Men's Singles,1/4/94,Denmark,UA Emirates,,Athlete,"Danish, English, Mandarin","National: Kenneth Jonassen (DEN).<br>Personal: Henrik Rohde (DEN), his father-in-law",
DEN,Denmark,Silver,2,8/7/24,2,2,5,9,ATH,anne-marie rindom,W,FALSE,0,0,0,Sailing,Women's Dinghy,6/14/91,Denmark,Denmark,"Skiing, water sports","Athlete, student","Danish, English",Piotr Wojewski (POL),
DEN,Denmark,Bronze,3,8/8/24,2,2,5,9,HATH,turpal ali bisultanov,M,FALSE,0,0,0,Wrestling,Men's Greco-Roman 87kg,10/14/01,Russian Federation,,,Athlete,,National: Szymon Kogut (POL),"Brother, Rajbek Bisultanov (wrestling), also represents Denmark"
DEN,Denmark,Bronze,3,8/9/24,2,2,5,9,HATH,edi hrnic,M,FALSE,0,0,0,Taekwondo,Men -80kg,12/26/03,,Denmark,,Athlete,"Bosnian, Danish",,
DEN,Denmark,Bronze,3,8/10/24,2,2,5,9,ATH,emma aastrand jorgensen,W,FALSE,0,0,0,Canoe Sprint,Women's Kayak Single 500m,1/30/96,Denmark,Denmark,,"Athlete, painter","Danish, English",National: Zoltan Bako (HUN),
DEN,Denmark,Bronze,3,8/10/24,2,2,5,9,TEAM,team-achievement,M,TRUE,0,,,Cycling Track,Men's Madison,,,,,,,,
DEN,Denmark,Bronze,3,8/10/24,2,2,5,9,HTEAM,team-achievement,W,FALSE,0,,,Handball,Women,,,,,,,,
DEN,Denmark,Gold,1,8/11/24,2,2,5,9,HTEAM,team-achievement,M,FALSE,0,,,Handball,Men,,,,,,,,
LTU,Lithuania,Bronze,3,8/3/24,0,2,2,4,ATH,viktorija senkute,W,FALSE,0,0,0,Rowing,Women's Single Sculls,4/12/96,Lithuania,Lithuania,,Athlete,"English, Lithuanian",,
LTU,Lithuania,Bronze,3,8/5/24,0,2,2,4,HTEAM,team-achievement,M,FALSE,0,,,3x3 Basketball,Men,,,,,,,,
LTU,Lithuania,Silver,2,8/7/24,0,2,2,4,ATH,mykolas alekna,M,FALSE,0,195,0,Athletics,Men's Discus Throw,9/28/02,Lithuania,United States,,Athlete,"English, Lithuanian",Personal: Mohamad Saatara (USA)/Mantas Jusis (LTU),"Father, Virgilijus (discus), two-time Olympic champion (2000, 2004), 2008 bronze medallist across five Games (1996-2012), four-time world championships medallist (two gold, two silver). Personal best of 73.88m in 2000 places him third all-time behind his son Mykolas with his 74.35m world record and Jurgen Schult's (GDR)74.08m (as of July 2024). </p><p>Older brother, Martynas (discus), represented Lithuania at the 2023 World Championships, was No.13 in the world in 2023 with a personal best of 67.23m"
